date,campaign,adgroup,ad,impressions,clicks,cost,conversions,revenue
20-08-2020,campaign 1,adgroup 4,ad 10,1,0,0,0,0
21-08-2020,campaign 1,adgroup 3,ad 1,20,9,0.09,0,0
21-08-2020,campaign 1,adgroup 2,ad 1,1,1,0.01,0,0
21-08-2020,campaign 1,adgroup 1,ad 1,45,18,0.21,0,0
21-08-2020,campaign 1,adgroup 1,ad 2,220,92,1.03,1,433.75
21-08-2020,campaign 1,adgroup 4,ad 2,10,7,0.08,0,0
21-08-2020,campaign 1,adgroup 2,ad 2,6,1,0.01,0,0
21-08-2020,campaign 1,adgroup 3,ad 3,147,83,0.88,1,115.36
21-08-2020,campaign 1,adgroup 1,ad 3,109,42,0.46,0,0
21-08-2020,campaign 1,adgroup 3,ad 4,33,12,0.14,0,0
21-08-2020,campaign 1,adgroup 3,ad 5,19,4,0.05,2,296.39
21-08-2020,campaign 1,adgroup 3,ad 6,258,120,1.23,2,235.19
21-08-2020,campaign 1,adgroup 2,ad 7,3,1,0.02,1,123.02
21-08-2020,campaign 1,adgroup 1,ad 7,96,48,0.51,0,0
21-08-2020,campaign 1,adgroup 3,ad 7,8,3,0.05,1,51.94
21-08-2020,campaign 1,adgroup 3,ad 8,266,127,1.36,2,255.76
21-08-2020,campaign 1,adgroup 1,ad 10,36,12,0.16,1,214.82
22-08-2020,campaign 1,adgroup 1,ad 1,32,8,0.13,0,0
22-08-2020,campaign 1,adgroup 3,ad 1,14,7,0.08,0,0
22-08-2020,campaign 1,adgroup 4,ad 2,9,1,0.01,0,0
22-08-2020,campaign 1,adgroup 2,ad 2,6,3,0.03,0,0
22-08-2020,campaign 1,adgroup 1,ad 2,134,53,0.63,1,52
22-08-2020,campaign 1,adgroup 1,ad 3,194,65,0.74,0,0
22-08-2020,campaign 1,adgroup 3,ad 3,180,97,1.03,0,0
22-08-2020,campaign 1,adgroup 3,ad 4,54,24,0.3,2,241.36
22-08-2020,campaign 1,adgroup 3,ad 5,13,7,0.09,0,0
22-08-2020,campaign 1,adgroup 3,ad 6,173,95,1.15,4,669.32
22-08-2020,campaign 1,adgroup 3,ad 7,14,7,0.07,0,0
22-08-2020,campaign 1,adgroup 1,ad 7,56,29,0.36,2,417.05
22-08-2020,campaign 1,adgroup 2,ad 7,4,2,0.04,0,0
22-08-2020,campaign 1,adgroup 3,ad 8,308,155,1.62,1,167.26
22-08-2020,campaign 1,adgroup 1,ad 10,29,12,0.18,0,0
23-08-2020,campaign 1,adgroup 4,ad 1,1,0,0,0,0
23-08-2020,campaign 1,adgroup 1,ad 1,50,20,0.25,0,0
23-08-2020,campaign 1,adgroup 3,ad 1,19,8,0.08,0,0
23-08-2020,campaign 1,adgroup 2,ad 1,2,0,0,0,0
23-08-2020,campaign 1,adgroup 2,ad 2,5,2,0.04,0,0
23-08-2020,campaign 1,adgroup 4,ad 2,9,1,0.02,0,0
23-08-2020,campaign 1,adgroup 1,ad 2,311,137,1.64,4,611.74
23-08-2020,campaign 1,adgroup 1,ad 3,114,45,0.54,0,0
23-08-2020,campaign 1,adgroup 2,ad 3,1,0,0,0,0
23-08-2020,campaign 1,adgroup 3,ad 3,131,68,0.76,0,0
23-08-2020,campaign 1,adgroup 3,ad 4,46,24,0.26,1,98.72
23-08-2020,campaign 1,adgroup 3,ad 5,23,15,0.16,0,0
23-08-2020,campaign 1,adgroup 3,ad 6,182,89,1.01,10,1393.82
23-08-2020,campaign 1,adgroup 2,ad 7,6,3,0.11,0,0
23-08-2020,campaign 1,adgroup 3,ad 7,12,6,0.07,0,0
23-08-2020,campaign 1,adgroup 1,ad 7,93,39,0.47,2,454.27
23-08-2020,campaign 1,adgroup 3,ad 8,271,127,1.33,3,1137.31
23-08-2020,campaign 1,adgroup 1,ad 10,33,10,0.12,0,0
23-08-2020,campaign 1,adgroup 4,ad 10,3,0,0,0,0
24-08-2020,campaign 1,adgroup 3,ad 1,24,13,0.14,0,0
24-08-2020,campaign 1,adgroup 1,ad 1,69,26,0.3,0,0
24-08-2020,campaign 1,adgroup 2,ad 1,2,0,0,0,0
24-08-2020,campaign 1,adgroup 4,ad 2,10,2,0.04,0,0
24-08-2020,campaign 1,adgroup 2,ad 2,6,3,0.03,1,98.75
24-08-2020,campaign 1,adgroup 1,ad 2,340,164,1.89,7,1427.31
24-08-2020,campaign 1,adgroup 2,ad 3,6,2,0.03,0,0
24-08-2020,campaign 1,adgroup 1,ad 3,87,33,0.36,1,260.25
24-08-2020,campaign 1,adgroup 3,ad 3,92,49,0.53,0,0
24-08-2020,campaign 1,adgroup 3,ad 4,44,23,0.26,0,0
24-08-2020,campaign 1,adgroup 3,ad 5,19,8,0.1,1,0
24-08-2020,campaign 1,adgroup 3,ad 6,270,145,1.49,6,1062.75
24-08-2020,campaign 1,adgroup 3,ad 7,12,6,0.07,1,507.31
24-08-2020,campaign 1,adgroup 1,ad 7,115,55,0.63,4,971.2
24-08-2020,campaign 1,adgroup 2,ad 7,4,0,0,0,0
24-08-2020,campaign 1,adgroup 3,ad 8,254,127,1.38,4,1447.86
24-08-2020,campaign 1,adgroup 4,ad 10,1,1,0.01,0,0
24-08-2020,campaign 1,adgroup 1,ad 10,25,8,0.1,0,0
25-08-2020,campaign 1,adgroup 3,ad 1,3,2,0.02,0,0
25-08-2020,campaign 1,adgroup 1,ad 1,5,1,0.01,0,0
25-08-2020,campaign 1,adgroup 4,ad 2,3,0,0,0,0
25-08-2020,campaign 1,adgroup 2,ad 2,1,1,0.02,0,0
25-08-2020,campaign 1,adgroup 1,ad 2,33,16,0.18,0,0
25-08-2020,campaign 1,adgroup 3,ad 3,31,13,0.15,0,0
25-08-2020,campaign 1,adgroup 1,ad 3,28,8,0.08,0,0
25-08-2020,campaign 1,adgroup 3,ad 4,5,0,0,0,0
25-08-2020,campaign 1,adgroup 3,ad 5,5,2,0.02,0,0
25-08-2020,campaign 1,adgroup 2,ad 11,9,2,0.02,0,0
25-08-2020,campaign 1,adgroup 3,ad 11,383,201,2.15,3,502.72
25-08-2020,campaign 1,adgroup 1,ad 11,212,91,1.11,1,466.59
25-08-2020,campaign 1,adgroup 4,ad 11,10,3,0.03,0,0
25-08-2020,campaign 1,adgroup 3,ad 6,32,16,0.21,0,0
25-08-2020,campaign 1,adgroup 1,ad 7,16,10,0.12,0,0
25-08-2020,campaign 1,adgroup 3,ad 7,1,0,0,0,0
25-08-2020,campaign 1,adgroup 3,ad 8,42,27,0.28,0,0
25-08-2020,campaign 1,adgroup 1,ad 10,8,3,0.03,0,0
25-08-2020,campaign 1,adgroup 1,ad 12,110,42,0.53,3,389.67
25-08-2020,campaign 1,adgroup 4,ad 12,1,1,0.01,0,0
25-08-2020,campaign 1,adgroup 4,ad 12,2,1,0.01,0,0
25-08-2020,campaign 1,adgroup 1,ad 12,270,97,1.14,5,1047.48
25-08-2020,campaign 1,adgroup 2,ad 12,3,0,0,0,0
25-08-2020,campaign 1,adgroup 3,ad 12,193,92,1.02,5,770.71
25-08-2020,campaign 1,adgroup 3,ad 12,50,17,0.19,0,0
26-08-2020,campaign 1,adgroup 3,ad 11,349,161,1.75,4,562.36
26-08-2020,campaign 1,adgroup 4,ad 11,12,11,0.17,0,0
26-08-2020,campaign 1,adgroup 2,ad 11,17,6,0.07,0,0
26-08-2020,campaign 1,adgroup 1,ad 11,347,177,2.2,4,673.59
26-08-2020,campaign 1,adgroup 3,ad 12,47,17,0.19,0,0
26-08-2020,campaign 1,adgroup 4,ad 12,1,0,0,0,0
26-08-2020,campaign 1,adgroup 2,ad 12,1,0,0,0,0
26-08-2020,campaign 1,adgroup 3,ad 12,494,236,2.51,8,2006.02
26-08-2020,campaign 1,adgroup 2,ad 12,1,0,0,0,0
26-08-2020,campaign 1,adgroup 1,ad 12,229,112,1.29,1,85.09
26-08-2020,campaign 1,adgroup 1,ad 12,118,54,0.64,1,111.39
26-08-2020,campaign 1,adgroup 4,ad 12,2,1,0.03,0,0
27-08-2020,campaign 1,adgroup 4,ad 11,1,2,0.3,0,0
27-08-2020,campaign 1,adgroup 3,ad 11,70,35,14.01,0,0
27-08-2020,campaign 1,adgroup 2,ad 11,3,1,0.38,0,0
27-08-2020,campaign 1,adgroup 1,ad 11,51,25,2,2,458.4
27-08-2020,campaign 1,adgroup 1,ad 13,437,214,40.3,8,1998.26
27-08-2020,campaign 1,adgroup 2,ad 13,11,6,0.93,1,88.29
27-08-2020,campaign 1,adgroup 3,ad 13,398,188,62.03,7,1139.67
27-08-2020,campaign 1,adgroup 4,ad 13,15,8,3.21,1,197.68
27-08-2020,campaign 1,adgroup 1,ad 13,506,198,26.97,9,2003.32
27-08-2020,campaign 1,adgroup 4,ad 13,10,7,2.04,1,121.98
27-08-2020,campaign 1,adgroup 3,ad 13,399,194,42.74,6,979.9
27-08-2020,campaign 1,adgroup 2,ad 13,8,2,0.23,0,0
27-08-2020,campaign 1,adgroup 1,ad 12,30,7,0.07,2,1251.32
27-08-2020,campaign 1,adgroup 1,ad 12,105,50,16.35,1,304.37
27-08-2020,campaign 1,adgroup 4,ad 12,1,0,0,0,0
27-08-2020,campaign 1,adgroup 3,ad 12,10,7,2.32,0,0
27-08-2020,campaign 1,adgroup 3,ad 12,139,73,11.93,5,1003.68
27-08-2020,campaign 1,adgroup 2,ad 12,1,0,0,0,0
28-08-2020,campaign 1,adgroup 4,ad 13,16,4,0.25,0,0
28-08-2020,campaign 1,adgroup 1,ad 13,531,178,30.8,5,515.09
28-08-2020,campaign 1,adgroup 4,ad 13,14,7,3.97,0,0
28-08-2020,campaign 1,adgroup 2,ad 13,8,3,0.08,0,0
28-08-2020,campaign 1,adgroup 1,ad 13,521,254,39.12,19,3165.89
28-08-2020,campaign 1,adgroup 2,ad 13,7,5,2.31,0,0
28-08-2020,campaign 1,adgroup 3,ad 13,573,265,38.61,12,1930.98
28-08-2020,campaign 1,adgroup 3,ad 13,371,174,38.05,4,2016.46
29-08-2020,campaign 1,adgroup 3,ad 13,666,327,42.28,16,4074.04
29-08-2020,campaign 1,adgroup 3,ad 13,79,35,6.71,0,0
29-08-2020,campaign 1,adgroup 4,ad 13,6,4,1.32,0,0
29-08-2020,campaign 1,adgroup 2,ad 13,2,0,0,0,0
29-08-2020,campaign 1,adgroup 1,ad 13,66,32,2.58,0,0
29-08-2020,campaign 1,adgroup 4,ad 13,18,12,8.69,0,0
29-08-2020,campaign 1,adgroup 2,ad 13,14,3,0.73,0,0
29-08-2020,campaign 1,adgroup 1,ad 13,456,192,18.58,10,2371.08
29-08-2020,campaign 1,adgroup 3,ad 14,225,91,14.88,2,537.1
29-08-2020,campaign 1,adgroup 2,ad 14,4,2,0.34,0,0
29-08-2020,campaign 1,adgroup 4,ad 14,13,4,0.09,0,0
29-08-2020,campaign 1,adgroup 1,ad 14,458,137,14.98,6,1244.42
30-08-2020,campaign 1,adgroup 3,ad 13,202,99,8,5,903.36
30-08-2020,campaign 1,adgroup 2,ad 13,1,0,0,0,0
30-08-2020,campaign 1,adgroup 4,ad 13,6,4,1.53,0,0
30-08-2020,campaign 1,adgroup 1,ad 13,143,45,2.61,2,305.31
30-08-2020,campaign 1,adgroup 1,ad 13,536,254,14.22,23,4373.57
30-08-2020,campaign 1,adgroup 3,ad 13,828,423,39.35,19,2953.35
30-08-2020,campaign 1,adgroup 4,ad 13,14,8,1.55,0,0
30-08-2020,campaign 1,adgroup 2,ad 13,15,4,0.86,0,0
30-08-2020,campaign 1,adgroup 1,ad 14,178,53,2.64,2,514.74
30-08-2020,campaign 1,adgroup 4,ad 14,6,4,0.38,0,0
30-08-2020,campaign 1,adgroup 3,ad 14,68,28,4.02,2,186.06
30-08-2020,campaign 1,adgroup 2,ad 14,1,1,0.08,0,0
31-08-2020,campaign 1,adgroup 4,ad 15,18,10,0.23,1,149.02
31-08-2020,campaign 1,adgroup 3,ad 15,434,261,27.46,7,1343.43
31-08-2020,campaign 1,adgroup 1,ad 15,508,247,15.35,19,3600.93
31-08-2020,campaign 1,adgroup 2,ad 15,7,4,0.51,0,0
31-08-2020,campaign 1,adgroup 4,ad 15,22,16,5.19,1,90.55
31-08-2020,campaign 1,adgroup 3,ad 15,772,390,27.52,22,4236.07
31-08-2020,campaign 1,adgroup 1,ad 15,646,274,21.3,15,2569.7
31-08-2020,campaign 1,adgroup 2,ad 15,28,7,1,0,0
01-09-2020,campaign 1,adgroup 2,ad 1,3,0,0,0,0
01-09-2020,campaign 1,adgroup 3,ad 1,36,26,1.88,0,0
01-09-2020,campaign 1,adgroup 4,ad 1,5,4,0.45,0,0
01-09-2020,campaign 1,adgroup 1,ad 1,32,10,1.07,0,0
01-09-2020,campaign 1,adgroup 2,ad 2,7,1,0.01,0,0
01-09-2020,campaign 1,adgroup 4,ad 2,13,4,0.55,0,0
01-09-2020,campaign 1,adgroup 1,ad 2,798,382,13.59,14,2815.61
01-09-2020,campaign 1,adgroup 4,ad 3,3,2,0.75,0,0
01-09-2020,campaign 1,adgroup 3,ad 3,177,87,7.53,4,549.96
01-09-2020,campaign 1,adgroup 1,ad 3,75,33,3.81,1,176.02
01-09-2020,campaign 1,adgroup 2,ad 3,3,0,0,0,0
01-09-2020,campaign 1,adgroup 3,ad 4,93,51,4.1,0,0
01-09-2020,campaign 1,adgroup 3,ad 5,37,16,0.87,0,0
01-09-2020,campaign 1,adgroup 3,ad 6,317,150,6.14,5,893.61
01-09-2020,campaign 1,adgroup 2,ad 7,12,4,0.38,0,0
01-09-2020,campaign 1,adgroup 3,ad 7,24,16,0.59,0,0
01-09-2020,campaign 1,adgroup 1,ad 7,26,14,0.95,2,453.13
01-09-2020,campaign 1,adgroup 3,ad 8,248,129,6,2,413.74
01-09-2020,campaign 1,adgroup 1,ad 10,5,1,0.01,0,0
02-09-2020,campaign 1,adgroup 3,ad 1,25,20,1.94,2,305.9
02-09-2020,campaign 1,adgroup 4,ad 1,3,1,0.03,0,0
02-09-2020,campaign 1,adgroup 1,ad 1,80,26,2.01,0,0
02-09-2020,campaign 1,adgroup 2,ad 1,3,2,0.04,0,0
02-09-2020,campaign 1,adgroup 1,ad 2,486,169,6.86,5,804.54
02-09-2020,campaign 1,adgroup 2,ad 2,8,2,0.57,0,0
02-09-2020,campaign 1,adgroup 4,ad 2,12,8,0.19,0,0
02-09-2020,campaign 1,adgroup 2,ad 3,5,1,0.01,0,0
02-09-2020,campaign 1,adgroup 4,ad 3,1,1,0.08,0,0
02-09-2020,campaign 1,adgroup 3,ad 3,180,94,7.24,1,93.84
02-09-2020,campaign 1,adgroup 1,ad 3,168,51,3.1,1,77.52
02-09-2020,campaign 1,adgroup 3,ad 4,60,31,2.7,3,473.61
02-09-2020,campaign 1,adgroup 3,ad 5,47,20,1.09,0,0
02-09-2020,campaign 1,adgroup 3,ad 6,331,144,7.82,2,382.77
02-09-2020,campaign 1,adgroup 1,ad 7,224,128,4.16,9,1732.72
02-09-2020,campaign 1,adgroup 2,ad 7,7,2,0.1,0,0
02-09-2020,campaign 1,adgroup 3,ad 7,14,7,0.09,0,0
02-09-2020,campaign 1,adgroup 3,ad 8,297,146,5.09,3,1233.28
02-09-2020,campaign 1,adgroup 1,ad 10,17,1,0.41,0,0
03-09-2020,campaign 1,adgroup 4,ad 1,5,4,0.67,0,0
03-09-2020,campaign 1,adgroup 1,ad 1,80,24,1.17,1,79.02
03-09-2020,campaign 1,adgroup 2,ad 1,1,0,0,0,0
03-09-2020,campaign 1,adgroup 3,ad 1,30,13,1.33,0,0
03-09-2020,campaign 1,adgroup 2,ad 2,6,1,0.26,0,0
03-09-2020,campaign 1,adgroup 4,ad 2,26,15,0.9,0,0
03-09-2020,campaign 1,adgroup 1,ad 2,447,167,5.87,7,965.39
03-09-2020,campaign 1,adgroup 4,ad 3,3,1,0.04,0,0
03-09-2020,campaign 1,adgroup 1,ad 3,168,68,5.34,1,103.33
03-09-2020,campaign 1,adgroup 3,ad 3,154,83,3.96,0,0
03-09-2020,campaign 1,adgroup 2,ad 3,2,2,0.03,0,0
03-09-2020,campaign 1,adgroup 3,ad 4,57,32,2.26,0,0
03-09-2020,campaign 1,adgroup 3,ad 5,54,24,1.44,0,0
03-09-2020,campaign 1,adgroup 3,ad 6,302,159,5.52,8,1508.78
03-09-2020,campaign 1,adgroup 1,ad 7,248,137,6.2,9,1598.62
03-09-2020,campaign 1,adgroup 2,ad 7,18,6,0.57,0,0
03-09-2020,campaign 1,adgroup 3,ad 7,17,8,0.38,0,0
03-09-2020,campaign 1,adgroup 3,ad 8,323,179,5.32,6,1574.01
03-09-2020,campaign 1,adgroup 1,ad 10,27,6,0.46,0,0
04-09-2020,campaign 1,adgroup 2,ad 1,1,1,0.08,0,0
04-09-2020,campaign 1,adgroup 3,ad 1,28,17,1.43,0,0
04-09-2020,campaign 1,adgroup 4,ad 1,1,0,0,0,0
04-09-2020,campaign 1,adgroup 1,ad 1,66,24,1.59,0,0
04-09-2020,campaign 1,adgroup 2,ad 2,10,2,0.22,0,0
04-09-2020,campaign 1,adgroup 4,ad 2,20,6,0.76,0,0
04-09-2020,campaign 1,adgroup 1,ad 2,419,186,7.7,6,1270.94
04-09-2020,campaign 1,adgroup 1,ad 3,232,81,3.76,3,581.99
04-09-2020,campaign 1,adgroup 2,ad 3,5,0,0,0,0
04-09-2020,campaign 1,adgroup 3,ad 3,174,84,4.62,1,177.41
04-09-2020,campaign 1,adgroup 4,ad 3,4,1,0.07,0,0
04-09-2020,campaign 1,adgroup 3,ad 4,60,38,2.18,4,640.11
04-09-2020,campaign 1,adgroup 3,ad 5,38,20,1.25,0,0
04-09-2020,campaign 1,adgroup 3,ad 6,289,160,5.9,2,449.4
04-09-2020,campaign 1,adgroup 3,ad 7,14,5,0.07,0,0
04-09-2020,campaign 1,adgroup 1,ad 7,198,112,4.96,3,266.07
04-09-2020,campaign 1,adgroup 2,ad 7,10,5,0.24,0,0
04-09-2020,campaign 1,adgroup 3,ad 8,365,184,9.9,7,1958.57
04-09-2020,campaign 1,adgroup 1,ad 10,20,9,0.6,1,194.72
05-09-2020,campaign 1,adgroup 4,ad 1,5,2,0.25,0,0
05-09-2020,campaign 1,adgroup 3,ad 1,41,21,1.1,1,121.14
05-09-2020,campaign 1,adgroup 1,ad 1,65,29,1.33,2,1140.6
05-09-2020,campaign 1,adgroup 2,ad 1,2,1,0.06,0,0
05-09-2020,campaign 1,adgroup 4,ad 2,27,16,1.53,0,0
05-09-2020,campaign 1,adgroup 1,ad 2,321,122,5.65,1,107.83
05-09-2020,campaign 1,adgroup 2,ad 2,3,0,0,0,0
05-09-2020,campaign 1,adgroup 3,ad 3,171,89,4.61,0,0
05-09-2020,campaign 1,adgroup 4,ad 3,3,1,0.42,0,0
05-09-2020,campaign 1,adgroup 1,ad 3,201,64,5.18,1,248.42
05-09-2020,campaign 1,adgroup 2,ad 3,2,0,0,0,0
05-09-2020,campaign 1,adgroup 3,ad 4,90,50,2.77,3,730.77
05-09-2020,campaign 1,adgroup 3,ad 5,89,57,3.61,0,0
05-09-2020,campaign 1,adgroup 3,ad 6,203,106,4.6,1,165.62
05-09-2020,campaign 1,adgroup 1,ad 7,170,80,3.88,5,1969.98
05-09-2020,campaign 1,adgroup 2,ad 7,13,9,1.08,0,0
05-09-2020,campaign 1,adgroup 3,ad 7,19,12,0.75,0,0
05-09-2020,campaign 1,adgroup 3,ad 8,424,192,6.73,0,0
05-09-2020,campaign 1,adgroup 1,ad 10,22,8,0.95,0,0
06-09-2020,campaign 1,adgroup 3,ad 1,8,5,0.38,2,244.31
06-09-2020,campaign 1,adgroup 1,ad 1,7,5,0.07,0,0
06-09-2020,campaign 1,adgroup 1,ad 2,69,30,1.92,0,0
06-09-2020,campaign 1,adgroup 4,ad 2,6,5,0.11,0,0
06-09-2020,campaign 1,adgroup 1,ad 3,24,9,0.52,0,0
06-09-2020,campaign 1,adgroup 3,ad 3,43,25,1.25,0,0
06-09-2020,campaign 1,adgroup 3,ad 4,23,17,0.76,0,0
06-09-2020,campaign 1,adgroup 3,ad 5,23,15,0.66,2,290.99
06-09-2020,campaign 1,adgroup 3,ad 6,36,18,0.59,2,387.41
06-09-2020,campaign 1,adgroup 2,ad 7,1,1,0.04,0,0
06-09-2020,campaign 1,adgroup 1,ad 7,28,18,0.65,0,0
06-09-2020,campaign 1,adgroup 3,ad 7,7,6,0.21,0,0
06-09-2020,campaign 1,adgroup 3,ad 8,77,47,2.64,1,71.25
06-09-2020,campaign 1,adgroup 1,ad 10,5,2,0.12,0,0
06-09-2020,campaign 1,adgroup 3,ad 16,412,218,8.01,7,2352.68
06-09-2020,campaign 1,adgroup 2,ad 16,3,0,0,0,0
06-09-2020,campaign 1,adgroup 4,ad 16,8,3,0.19,0,0
06-09-2020,campaign 1,adgroup 1,ad 16,468,208,6.78,5,695.27
06-09-2020,campaign 1,adgroup 1,ad 17,87,42,2.16,0,0
06-09-2020,campaign 1,adgroup 3,ad 17,94,49,1.72,1,80.53
06-09-2020,campaign 1,adgroup 2,ad 17,6,1,0.04,0,0
06-09-2020,campaign 1,adgroup 4,ad 17,7,4,0.1,1,70.98
06-09-2020,campaign 1,adgroup 2,ad 18,10,5,0.41,0,0
06-09-2020,campaign 1,adgroup 3,ad 18,749,370,15.38,9,1060.08
06-09-2020,campaign 1,adgroup 4,ad 18,18,10,0.4,0,0
06-09-2020,campaign 1,adgroup 1,ad 18,519,205,6.38,4,346.75
07-09-2020,campaign 1,adgroup 3,ad 16,514,251,6.76,7,1090.97
07-09-2020,campaign 1,adgroup 4,ad 16,18,7,0.31,0,0
07-09-2020,campaign 1,adgroup 1,ad 16,679,317,8.62,4,1069.7
07-09-2020,campaign 1,adgroup 2,ad 16,1,1,0.02,0,0
07-09-2020,campaign 1,adgroup 1,ad 17,92,49,1.51,1,253.8
07-09-2020,campaign 1,adgroup 2,ad 17,13,5,0.19,0,0
07-09-2020,campaign 1,adgroup 4,ad 17,7,3,0.05,0,0
07-09-2020,campaign 1,adgroup 3,ad 17,132,72,3.91,3,908.74
07-09-2020,campaign 1,adgroup 1,ad 18,710,333,8.7,10,2147.48
07-09-2020,campaign 1,adgroup 2,ad 18,13,3,0.06,0,0
07-09-2020,campaign 1,adgroup 3,ad 18,1010,511,18.94,5,664.14
07-09-2020,campaign 1,adgroup 4,ad 18,29,14,0.65,0,0
08-09-2020,campaign 1,adgroup 3,ad 16,569,296,10.51,8,1800.95
08-09-2020,campaign 1,adgroup 1,ad 16,1116,557,17.59,24,7507.35
08-09-2020,campaign 1,adgroup 4,ad 16,11,9,0.39,0,0
08-09-2020,campaign 1,adgroup 2,ad 16,7,6,0.52,0,0
08-09-2020,campaign 1,adgroup 3,ad 17,168,99,3.78,2,383.65
08-09-2020,campaign 1,adgroup 1,ad 17,116,52,2.74,1,273.33
08-09-2020,campaign 1,adgroup 4,ad 17,9,5,0.2,0,0
08-09-2020,campaign 1,adgroup 2,ad 17,15,2,0.05,0,0
08-09-2020,campaign 1,adgroup 4,ad 18,21,10,0.77,0,0
08-09-2020,campaign 1,adgroup 2,ad 18,20,8,0.97,0,0
08-09-2020,campaign 1,adgroup 3,ad 18,1356,714,24.51,36,12460.44
08-09-2020,campaign 1,adgroup 1,ad 18,567,300,9.23,18,4349.52
09-09-2020,campaign 1,adgroup 4,ad 16,1,0,0,0,0
09-09-2020,campaign 1,adgroup 1,ad 16,2,2,0.02,0,0
09-09-2020,campaign 1,adgroup 3,ad 18,2,1,0.11,1,244
09-09-2020,campaign 1,adgroup 1,ad 18,2,1,0.01,0,0
09-09-2020,campaign 1,adgroup 3,ad 19,1833,1053,36.69,40,11849.84
09-09-2020,campaign 1,adgroup 4,ad 19,47,23,0.89,2,568.91
09-09-2020,campaign 1,adgroup 2,ad 19,36,20,1.18,0,0
09-09-2020,campaign 1,adgroup 1,ad 19,2101,1147,24.95,61,18761.6
09-09-2020,campaign 1,adgroup 3,ad 19,1361,713,22.75,47,14862.93
09-09-2020,campaign 1,adgroup 2,ad 19,3,1,0.08,0,0
09-09-2020,campaign 1,adgroup 1,ad 19,610,352,7.6,23,6149.5
09-09-2020,campaign 1,adgroup 4,ad 19,16,7,0.2,0,0
10-09-2020,campaign 1,adgroup 3,ad 17,184,82,2.77,9,1508.66
10-09-2020,campaign 1,adgroup 2,ad 17,19,10,0.56,0,0
10-09-2020,campaign 1,adgroup 1,ad 17,360,173,5.74,8,2118.18
10-09-2020,campaign 1,adgroup 2,ad 17,6,4,0.17,0,0
10-09-2020,campaign 1,adgroup 1,ad 17,301,147,4.42,9,1575.53
10-09-2020,campaign 1,adgroup 4,ad 17,7,5,0.52,0,0
10-09-2020,campaign 1,adgroup 4,ad 17,16,2,0.03,0,0
10-09-2020,campaign 1,adgroup 3,ad 17,424,240,7.09,5,968.45
10-09-2020,campaign 1,adgroup 3,ad 19,1,1,0.08,0,0
10-09-2020,campaign 1,adgroup 3,ad 20,2009,1024,35.16,82,20515.41
10-09-2020,campaign 1,adgroup 4,ad 20,37,18,0.99,1,267.44
10-09-2020,campaign 1,adgroup 1,ad 20,1657,944,18.33,91,19149.05
10-09-2020,campaign 1,adgroup 2,ad 20,15,2,0.09,0,0
11-09-2020,campaign 1,adgroup 4,ad 17,15,5,0.12,1,1360.87
11-09-2020,campaign 1,adgroup 2,ad 17,2,2,0.08,0,0
11-09-2020,campaign 1,adgroup 1,ad 17,356,170,4.42,5,966.7
11-09-2020,campaign 1,adgroup 1,ad 17,594,324,5.31,23,5974.09
11-09-2020,campaign 1,adgroup 3,ad 17,576,294,7.19,11,1764.01
11-09-2020,campaign 1,adgroup 4,ad 17,6,3,0.05,0,0
11-09-2020,campaign 1,adgroup 2,ad 17,29,8,0.36,0,0
11-09-2020,campaign 1,adgroup 3,ad 17,310,147,3.19,8,1510.14
11-09-2020,campaign 1,adgroup 4,ad 20,14,5,0.1,0,0
11-09-2020,campaign 1,adgroup 2,ad 20,8,2,0.02,0,0
11-09-2020,campaign 1,adgroup 3,ad 20,739,347,9.37,23,3850.49
11-09-2020,campaign 1,adgroup 1,ad 20,513,240,4.89,17,3991.07
12-09-2020,campaign 1,adgroup 3,ad 17,687,347,6.08,18,2652.96
12-09-2020,campaign 1,adgroup 2,ad 17,18,7,0.17,0,0
12-09-2020,campaign 1,adgroup 1,ad 17,179,92,1.76,7,1861.98
12-09-2020,campaign 1,adgroup 2,ad 17,1,0,0,0,0
12-09-2020,campaign 1,adgroup 4,ad 17,23,11,0.54,0,0
12-09-2020,campaign 1,adgroup 1,ad 17,522,208,4.19,14,2206.32
12-09-2020,campaign 1,adgroup 4,ad 17,4,1,0.01,0,0
12-09-2020,campaign 1,adgroup 3,ad 17,149,57,1.14,2,463.63
12-09-2020,campaign 1,adgroup 2,ad 20,2,0,0,0,0
12-09-2020,campaign 1,adgroup 1,ad 20,569,256,3.97,12,2187.53
12-09-2020,campaign 1,adgroup 3,ad 20,541,237,4.77,14,1882.08
12-09-2020,campaign 1,adgroup 4,ad 20,16,9,0.33,1,185.97
13-09-2020,campaign 1,adgroup 1,ad 17,2,1,0.01,1,249.42
13-09-2020,campaign 1,adgroup 2,ad 21,11,3,0.26,0,0
13-09-2020,campaign 1,adgroup 3,ad 21,425,190,3.11,14,1926.17
13-09-2020,campaign 1,adgroup 2,ad 21,1,1,0.01,0,0
13-09-2020,campaign 1,adgroup 4,ad 21,16,10,0.25,2,339.69
13-09-2020,campaign 1,adgroup 1,ad 21,546,262,4.52,22,3901.4
13-09-2020,campaign 1,adgroup 3,ad 21,1058,580,9.15,44,8973.49
13-09-2020,campaign 1,adgroup 4,ad 21,10,5,0.16,0,0
13-09-2020,campaign 1,adgroup 1,ad 21,858,425,7.33,27,6011.9
13-09-2020,campaign 1,adgroup 1,ad 20,1,0,0,0,0
